Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AT5G62350,941.8795520462435,-12.838843557244708,1.030886695033253,-12.2886422997244,1.0424208407202646e-34,1.4510416663697903e-33
AT5G12140,485.2516020543162,-11.956786955479263,0.9592672537181731,-12.287946753316287,1.0514274268689858e-34,1.4626265331090295e-33
AT4G24750,271.2341882583707,-11.174618783999419,0.8956303085803804,-12.287213215768197,1.0610097277740357e-34,1.4749966833248802e-33
AT3G25690,1199.5882965013957,-11.838874830449171,1.980778534040149,-12.28243849093719,1.1255382567153275e-34,1.563686385109189e-33
AT1G70830,351.52271700986654,-10.393133683853145,1.8902121646551824,-12.281905415755672,1.1329802358516152e-34,1.5730032742041158e-33
AT5G57040,283.13689421374823,-11.231934603344925,0.9008249112126456,-12.280189500963019,1.1572687409629834e-34,1.6056822161278096e-33
AT3G10060,346.113993710613,-11.502972365694633,0.9229484145845254,-12.279799275382038,1.162864121641585e-34,1.6123993375368825e-33
AT1G07280,413.559460096097,-11.741940153272452,0.9428114542789715,-12.274741662912277,1.2378628254475354e-34,1.7152783584506645e-33
AT4G26220,76.14819299213947,6.591314037691955,0.533530970016079,12.273736032913119,1.253338241093571e-34,1.735597469742334e-33
AT2G27290,263.388204972373,-11.133857148230083,0.8933604867610374,-12.27297264680359,1.2652140175347306e-34,1.7509087966932087e-33
AT2G47590,365.8860932791898,-11.577219742655673,0.9297632370495986,-12.269848851297326,1.3149859148459002e-34,1.8186102099172182e-33
AT1G49750,653.6152859173654,-10.863574394736627,1.926383785012231,-12.268895295081986,1.3305630639680798e-34,1.838963727905722e-33
AT1G03930,177.36014257817084,-9.56144474194452,1.8380356421165303,-12.267639455699321,1.3513582936216229e-34,1.866498170279323e-33
AT1G56500,285.90811932796686,-11.24478159846952,0.902977841194287,-12.265392336018635,1.3893769272847838e-34,1.9177706960797907e-33
AT3G62830,522.26625986411,2.484455774326257,0.20257345539882435,12.264334642571615,1.4076378081235647e-34,1.941722837128383e-33
AT5G40780,7202.398982518352,5.979896203602981,0.4876209808388348,12.263317063723626,1.4254311102959087e-34,1.9649995209050176e-33
AT5G52440,348.62126582202023,-11.511860506991669,0.9250274874438721,-12.262082274592572,1.4473228617990902e-34,1.9938924038741205e-33
AT1G72950,120.25383220064191,4.284541569559781,0.3492535576053961,12.261149803390108,1.4640758436947208e-34,2.0156732526746187e-33
AT2G26970,220.62070340716141,1.8322377229831464,0.14943856068602648,12.260507887404811,1.475720466795047e-34,2.0303976383877027e-33
AT2G17790,541.2024654346656,2.431543935132476,0.19836740019499136,12.257662958130117,1.5284461486783237e-34,2.101588881343488e-33
AT3G52960,519.4744941573258,-12.046248881438872,0.9690342714505404,-12.25678836256032,1.5450282257221099e-34,2.1230236821442437e-33
AT1G79570,666.2249460842584,2.4021166172304698,0.1960259322932662,12.254013467605994,1.5988316316887134e-34,2.1955439381590485e-33
AT4G15955,179.2739987120171,2.2775236206874148,0.18587634656866922,12.252441061078356,1.6301415599373411e-34,2.2371024835057953e-33
AT3G47620,270.53342624875114,-11.169278196293163,0.8978450071779494,-12.251531281584159,1.6485345820091917e-34,2.2608927452173528e-33
AT5G63800,435.0787894899481,-11.808661196431203,0.9501090724711032,-12.2510273311914,1.6588115330273135e-34,2.273528806901089e-33
AT2G31040,501.65696128179644,-11.999063096868912,0.9660106321013138,-12.246470137916905,1.7546836233818264e-34,2.4020128599564483e-33
AT2G33450,312.18997877847966,-11.362549793261675,0.9140229201910399,-12.24646462357853,1.754802903162608e-34,2.4020128599564483e-33
AT3G03560,1056.008732699093,2.9171457272138337,0.23820555511037403,12.246210609219144,1.7603061883554222e-34,2.4080042618827435e-33
AT3G17930,332.00720271471744,-11.426206331194459,0.920635127739538,-12.245998965719481,1.7649045902512444e-34,2.4127509619029323e-33
AT4G12250,303.95100060370834,2.8950026097629777,0.23649217179619283,12.241044882925728,1.8760180194770594e-34,2.5630122220088822e-33
AT2G15290,332.9457882246351,-11.448771551622755,0.9217072318496288,-12.238121196502245,1.9448248904841766e-34,2.6553193476016716e-33
AT3G09820,459.00003138949916,-11.879726227956152,0.9569718019539807,-12.237605201842527,1.957226134057503e-34,2.670545754453316e-33
AT1G22700,246.02406372044211,-11.040388370299683,0.8887473242867209,-12.232021954703406,2.096540612702207e-34,2.858809619909814e-33
AT1G17500,635.6157025212389,2.651653450599054,0.2167796319831097,12.23188585256566,2.100056894455616e-34,2.861779251775368e-33
AT4G34700,439.77262204953485,-10.867495452953298,0.8885133529388659,-12.231519397062058,2.109553647123597e-34,2.8728895878439252e-33
AT3G01820,357.6984213033684,2.7881263120851902,0.22799038437418156,12.228898741762887,2.178723269672961e-34,2.9651993780316723e-33
AT3G17100,182.59107809174148,-9.599121681159609,1.8402771955288242,-12.228077146466267,2.2008688942757633e-34,2.9934337041036955e-33
AT5G24870,663.5367377911631,3.9969601586238936,0.32689833830720383,12.226288303138194,2.2498626150316297e-34,3.058125401906629e-33
AT2G35000,57.38606954367955,5.2056657168447344,0.4231839529738623,12.223935497742879,2.315955689149006e-34,3.1459624262830305e-33
AT1G12940,216.28265063527638,8.379843784564704,0.6784452163962117,12.223293909323784,2.334310980168378e-34,3.168882734411434e-33
AT3G48650,1015.5787115062037,4.532781633097421,0.3708993141778467,12.220353811641381,2.4202904733474073e-34,3.283517170725947e-33
AT3G62750,264.09076416024317,-11.135686136564948,0.8974913145797733,-12.219400151389028,2.4488492101704356e-34,3.320155038849339e-33
AT5G59820,3181.744616669285,5.646580500882882,0.46220272695890957,12.216272712836947,2.5448746361806396e-34,3.4481599870835395e-33
AT5G03650,282.9538698459755,-11.22835329152002,0.9056663445584398,-12.211678513101196,2.6927583971801815e-34,3.646223387594013e-33
AT5G44610,217.42960513542582,7.457660914788974,0.6063861284367178,12.211446685149951,2.700442947127374e-34,3.654314598261417e-33
AT5G04830,2434.721666399156,2.980545632519416,0.24409188412462854,12.210697150725933,2.725437640830563e-34,3.685805325654539e-33
AT5G28500,465.95739609798915,-11.898414388041576,0.9607115046430678,-12.209792858270418,2.75589911861508e-34,3.7246446937489904e-33
AT3G27690,5446.147303192444,-15.112870244289557,1.2225791648635898,-12.209153237219383,2.7776490128701685e-34,3.749300097485926e-33
AT5G62890,287.2807717384504,-11.248741624387055,0.9075253077426835,-12.20919567961617,2.776200519660847e-34,3.749300097485926e-33
AT5G01410,783.0037705681988,-10.858824098971683,1.9357839641762178,-12.206061226438306,2.8852193819437166e-34,3.8920426249424986e-33
AT2G42540,7087.2930928861815,-15.448089343273615,1.2500545253846502,-12.205347788929318,2.9106215176495086e-34,3.9213609747236384e-33
AT2G43080,280.75883622322885,2.10079907897205,0.17211864808740945,12.20536247282532,2.9100964609487374e-34,3.9213609747236384e-33
AT1G62810,559.0455157985238,2.566271034600936,0.21027341713007033,12.204278252181133,2.9491194308394655e-34,3.970725601434421e-33
AT2G43320,444.46554281998414,3.64520271177426,0.29871760379177636,12.202123878972577,3.028208297758091e-34,4.0746457907089835e-33
AT3G47070,660.5241178560742,-12.362938204163175,0.9997325832689715,-12.197587722696557,3.2016892473938368e-34,4.305365899278467e-33
AT4G34190,597.2947368579302,-12.228850261272804,0.9891076061229019,-12.193290374304697,3.3751318745364966e-34,4.535744475767746e-33
AT3G25660,374.5561294075904,-11.604754775937884,0.9383016279967075,-12.18873913389206,3.5690059126702593e-34,4.793273581583092e-33
AT3G28220,417.32415168029945,-11.7495398906518,0.9503536721719047,-12.18656825212014,3.665339105550878e-34,4.9195615452469136e-33
AT1G64720,2754.3139953204363,-12.783715604802511,2.0448031287547566,-12.18520668231758,3.7270724875099564e-34,4.999280856678192e-33
AT3G46690,354.20942734417116,6.446295655568481,0.5284601210015096,12.181425300318105,3.903990235700355e-34,5.233305030063278e-33
AT1G55360,280.6572513951117,-11.21563652239007,0.9070812458280013,-12.179113964428923,4.0162119061815375e-34,5.380365085593199e-33
AT3G08010,281.41116691065,-11.219588117558402,0.9074113114428309,-12.179042329740835,4.0197406915816055e-34,5.3817204587793554e-33
AT5G13120,348.47051497263317,-11.50704671468888,0.9314040581005129,-12.174270839181073,4.261856816287691e-34,5.7023004123308595e-33
AT3G04730,470.69133905313373,-11.909925475655378,0.964533660253396,-12.173824333155586,4.285241548340462e-34,5.730003098503278e-33
AT1G69440,242.05494936303882,4.423936307328262,0.3634164942823137,12.170727411310647,4.450981388095097e-34,5.947902066178829e-33
AT1G18390,556.363362578025,4.4935998920184765,0.36927721414420506,12.167385640760498,4.636973200444846e-34,6.19257489061282e-33
AT5G14200,502.89769188888346,-11.997960434239156,0.9723980854711947,-12.165950847372523,4.719179110534576e-34,6.298425003891371e-33
AT1G48600,528.8043422328581,-12.06488737631757,0.9780519591148196,-12.164022692316012,4.8319362885702e-34,6.444892687830284e-33
AT5G02940,367.5198261691932,-11.57782888844662,0.9381668936201708,-12.162168710470423,4.942878562149515e-34,6.58875851230167e-33
AT5G44290,1452.7447899424294,2.0716972775360643,0.17038578444945804,12.158832091587046,5.148954127465433e-34,6.859176834849746e-33
AT2G39190,258.64214626684486,-11.10471553292585,0.8994978382505834,-12.158650873627778,5.160387654558845e-34,6.870127549322707e-33
AT1G05710,169.36222973263634,3.5800814133809293,0.2944051077105405,12.158321244816001,5.181249518019458e-34,6.893608957359927e-33
AT5G59690,299.13533818506005,-11.30090711920634,0.9157862112256618,-12.156899161344716,5.272216288854563e-34,7.010277143781057e-33
AT5G32450,230.26585493174184,-9.861351372418493,1.869591462379059,-12.155831571658235,5.341548027856937e-34,7.098050862871919e-33
AT1G49360,152.71488538958812,2.47376840102856,0.2035226845217349,12.154280024360109,5.4439267082637076e-34,7.22960229499294e-33
AT3G10970,288.80751089439514,-11.253166116966451,0.9123149356493708,-12.150869855751587,5.67584747327577e-34,7.532917121422051e-33
AT4G28080,1122.3095381322603,-13.060588968806572,1.0610359531220968,-12.14912132813521,5.79854204577613e-34,7.690981853643886e-33
AT1G71695,356.55291327263524,-11.536639665745836,0.9358056847758752,-12.149015620194733,5.80604347988127e-34,7.696157200455142e-33
AT5G49940,400.5098000109594,-11.043347365657505,0.9084760232085713,-12.146521376207579,5.985868763203943e-34,7.929607188727603e-33
AT1G73655,453.28712099740505,-11.858121265322536,0.9625272453931351,-12.145777850786944,6.040536714843715e-34,7.997072167187212e-33
AT1G66130,133.41104342059535,-9.187490131170042,1.8297382113301486,-12.14256756842591,6.282323964293786e-34,8.312027764886475e-33
AT1G73060,296.3318018869492,-11.287320820752376,0.9159236837404706,-12.140483167724685,6.444436468321907e-34,8.521242803289468e-33
AT1G23080,315.42562198824965,-11.371368505458257,0.9230750113840068,-12.13759731233732,6.67576177443958e-34,8.821660228633663e-33
AT1G25540,353.7849564201337,1.8366787136235878,0.15135462453678153,12.134834680709504,6.904931453475053e-34,9.118859753350841e-33
AT2G30250,1871.9457137946713,3.9142978484252056,0.3226820948518149,12.130330869723654,7.2954076051875205e-34,9.628587037439159e-33
AT1G54500,350.4538316685043,-11.512527770560942,0.9353394772463399,-12.12956687146022,7.363787975441713e-34,9.712840882351591e-33
AT1G67360,2540.428587797989,4.180653901333374,0.3446822185081941,12.128826140692865,7.430693607614767e-34,9.795046857238676e-33
AT1G60470,141.8861312078356,8.666764352787107,0.6950816715454484,12.12688203900322,7.609178224285521e-34,1.0024142921346195e-32
AT1G32950,125.40791264554011,6.36440438837883,0.5228669232950155,12.124811159482002,7.803987973339614e-34,1.0268127191259955e-32
AT5G67450,320.40859042304703,4.891865442984613,0.40327567173087,12.124829455394085,7.802245352098899e-34,1.0268127191259955e-32
AT5G43750,316.1122355126235,-11.37351824923846,0.9243737166912837,-12.123092551796075,7.96941496423381e-34,1.0479339566438074e-32
AT5G53860,266.7611085975248,-11.144570027376428,0.9059253856148823,-12.117100091472043,8.573947044775076e-34,1.1267336310039085e-32
AT1G14540,111.30037892491399,7.102689297563466,0.5809929636839426,12.117047083796274,8.579492879311916e-34,1.1267698848437842e-32
AT5G49720,799.759058026032,-11.320201714178891,1.9725621876754535,-12.116437793503183,8.643495238772562e-34,1.134415033106634e-32
AT5G55220,403.13304790611585,-11.69970886541045,0.9518221830628432,-12.116392079760155,8.648316280640818e-34,1.134415033106634e-32
AT4G04890,285.84762519107596,-11.237765632238501,0.9137075477170337,-12.116021641223236,8.687481949138658e-34,1.1388537802239953e-32
AT1G54360,556.02385988547735,1.863216499649417,0.15378242209152934,12.115869333885694,8.70363614108697e-34,1.1402723304692432e-32
AT3G48420,361.3503861903796,-11.552836013688575,0.9398470072281756,-12.114514810090109,8.848620147111716e-34,1.1585569342645167e-32
AT5G47780,241.43430862340796,-9.937644791056266,1.8622808024056772,-12.11423732934464,8.87861556891907e-34,1.1617728242292451e-32
AT3G51820,505.0558089424085,-12.000865806628617,0.9768471205626569,-12.11418046845328,8.884774638408373e-34,1.1618676852832379e-32
AT1G22730,354.42313054408856,1.6361149170862799,0.13506203665422442,12.11378322547222,8.927921838630226e-34,1.1667964354019124e-32
AT3G18490,2093.1225477441026,-12.64760141672005,1.0474544036208588,-12.110340830075973,9.310647342379082e-34,1.2160717826964396e-32
AT1G76200,506.43646398162133,-10.910292984481385,0.9018258534300363,-12.106626660536746,9.741881534593261e-34,1.2716188589202594e-32
AT2G37830,54.362335953299294,6.411214274324632,0.5212151090871947,12.104939099300926,9.944315541845655e-34,1.2972508273349723e-32
AT3G60320,498.4894086949262,-11.982434861226514,0.9766389709045412,-12.09811520833894,1.0806383492878636e-33,1.4088493015929153e-32
AT3G52230,355.841241962051,-11.53137558715037,0.9393965961709392,-12.097715283607949,1.0859148446142034e-33,1.414865648549438e-32
AT4G21750,237.26504616132232,-10.985438105077954,0.8943393829523405,-12.09624350098622,1.105554464698578e-33,1.4395773452935626e-32
AT1G68390,55.03628430179151,6.592418011728439,0.5346346758940667,12.096055963641476,1.1080821916845616e-33,1.4419905867563975e-32
AT3G01970,305.68810548735115,4.651273421632383,0.38443736161493575,12.094542483291724,1.1286929007251883e-33,1.4679186685161346e-32
AT1G32080,827.2929434359392,-12.654852800005962,1.0325012707065504,-12.093734452305107,1.1398521999061567e-33,1.4815306921698198e-32
AT1G11430,306.42805546029155,-11.330259864486903,0.9231976903001319,-12.092113869251184,1.1625646043057533e-33,1.5101332809636277e-32
AT4G34980,275.4118608204187,-11.186542951636431,0.9113854093881132,-12.091023321532893,1.1781010473284415e-33,1.5293854579799275e-32
AT3G18080,1188.7802366195647,-13.131892744390738,1.0722991147042575,-12.088273126255139,1.2182034918507237e-33,1.58048597446968e-32
AT3G15690,232.55925326634056,-10.957539294315676,0.8926931675452625,-12.087397531678134,1.2312534871671075e-33,1.5964481994614873e-32
AT5G08300,1284.766199124426,2.4670086571303904,0.20412027566464752,12.085991316523286,1.2525031159787318e-33,1.6230163104691677e-32
AT1G30120,272.1191099202261,-11.169660509421968,0.9104739622773491,-12.084668352866446,1.2728271291600801e-33,1.648353534135171e-32
AT5G07840,68.27910297200191,-8.350067484220684,1.771439100470845,-12.084014691106423,1.2829895739317335e-33,1.6605084794330746e-32
AT5G26920,5847.031425454574,5.263031615458318,0.43557694717083456,12.082828402634718,1.3016390225525805e-33,1.6836263727281745e-32
AT3G53420,3066.5931266690372,-12.895322291431935,2.060088057626842,-12.082422154829844,1.3080872736820081e-33,1.6909440144253335e-32
AT5G64990,46.614471337335864,4.984086299439113,0.4104768166409986,12.080196287154878,1.3439851163159817e-33,1.736298838184411e-32
AT3G21700,509.5919101943642,4.233340800356115,0.350415685026035,12.07981464978234,1.3502375271871979e-33,1.743322981207094e-32
AT3G22440,1380.7294235369034,-12.051205096853886,1.0003075143854083,-12.078701070400065,1.3686470573489285e-33,1.7660255119600147e-32
AT2G35910,75.28397557430867,4.963980774141533,0.41005667481620217,12.078490800034931,1.3721510952048807e-33,1.7694790450286825e-32
AT1G51110,312.78030391060616,-11.357096051816896,0.9265938436417989,-12.077004152107591,1.3971807642151899e-33,1.8003534583156084e-32
AT3G50685,367.7188327446136,-11.574415206326865,0.9445980302420401,-12.076969069130518,1.3977768770421918e-33,1.8003534583156084e-32
AT1G70580,256.81465504625004,-9.426457856474375,1.8559589792336253,-12.076081894664068,1.4129355673550773e-33,1.818782382036057e-32
AT5G49360,1107.7000364974313,-11.153247640544507,1.973397982716552,-12.071070888704538,1.5016729651623237e-33,1.9318453470599064e-32
AT2G17500,982.7416752760666,6.723795425348272,0.5567445513986913,12.070932944217393,1.5041924872995824e-33,1.9339230048678516e-32
AT4G11600,1203.6519371599131,-11.052522512284849,1.9666031673868183,-12.070462060845298,1.5128247280753565e-33,1.943852494650192e-32
AT1G60800,269.11141095893623,-11.15420169326313,0.9106418446089096,-12.065741001132393,1.6021377272758343e-33,2.0573757805936706e-32
AT5G37510,1570.1138113262164,2.1003411456182017,0.1740895350924978,12.064698805925334,1.6225489904181413e-33,2.082336132300737e-32
AT2G42880,263.2702672883595,-11.124108210558392,0.9082614363164591,-12.06422144570029,1.6319840749731775e-33,2.0931884527295447e-32
AT2G04842,304.24371422851937,-11.319156010831477,0.9246981440579386,-12.0609476938434,1.6981750866553743e-33,2.1754752263498237e-32
AT3G28860,303.3525192832172,-11.315012094402016,0.9243538412832448,-12.060956505841283,1.6979933882629356e-33,2.1754752263498237e-32
AT2G26330,227.0530732915739,-10.924295423632076,0.8920563431269133,-12.059168539838971,1.7352586134473692e-33,2.221650563719653e-32
AT5G44580,1393.1080467628165,-11.353463933463779,0.9448116454676021,-12.057970267265809,1.7606868014592406e-33,2.2528572412926406e-32
AT4G09040,296.43725275926107,-11.284061003366029,0.922023598635566,-12.05788889311299,1.7624269775092197e-33,2.2537351199835302e-32
AT5G17770,365.8356654248772,-10.924336940436973,0.9054104972873317,-12.055202490987826,1.8208445013633014e-33,2.3270458029676477e-32
AT2G21960,254.1005886422536,-11.07608418625004,0.9050546622457899,-12.054003709726262,1.8475295339019676e-33,2.3597388867597353e-32
AT4G31180,1428.795772307747,1.571130234401001,0.1303765121802591,12.050695559334747,1.9232013574562798e-33,2.4549234760461323e-32
AT3G17690,66.66201378289058,4.538329196090809,0.3761983147725127,12.049881889612784,1.942280405662427e-33,2.4777981714479925e-32
AT5G18600,265.91758672498656,-9.599994829404423,1.8606356815955858,-12.049803546290752,1.944127303603356e-33,2.4786753654349046e-32
AT1G44920,264.6776579365679,-11.130877895445323,0.9101155784889875,-12.047353386966703,2.002777111347086e-33,2.5519295242974997e-32
AT4G00895,469.9783188008818,-11.261253041267613,0.9344564331002893,-12.04665374429845,2.0198447919584297e-33,2.5721442225648115e-32
AT4G33625,273.9663076936652,-11.17715792800097,0.9142378654786724,-12.043761905150964,2.091936846298347e-33,2.6623631970657715e-32
AT5G61590,488.56557550612143,-10.742364347570282,1.9449471111922991,-12.04115255174534,2.159177093025775e-33,2.7463037136218976e-32
AT2G28550,328.1948957329509,-11.419975775570567,0.9347898787776019,-12.038978154527104,2.216845512907979e-33,2.817977045867152e-32
AT2G01910,154.39070298127723,-9.360192788959035,1.8464005621179767,-12.03861436064591,2.2266421778119593e-33,2.8287484494234997e-32
AT3G48730,335.304572670446,-11.448555020751073,0.9374435154514598,-12.035448920201322,2.313720123087043e-33,2.9376276693422843e-32
AT2G36990,325.70831691868085,-11.409489170286195,0.9343223304483347,-12.033849861654833,2.3589860283795804e-33,2.9933222713818287e-32
AT2G28190,1370.6397043082113,-11.951050791422023,2.0230568740598254,-12.033216182014787,2.37716651538835e-33,3.014602447539639e-32
AT5G01250,41.54108123383627,5.2354048945951295,0.4328406740486653,12.03107046626926,2.4397674988479652e-33,3.092155832416618e-32
AT1G78680,254.7504555909963,-11.07834485595117,0.9070636217542123,-12.030181800152322,2.466171226041799e-33,3.12007141917158e-32
AT2G21530,348.3069028384662,-11.499377282541168,0.9420853426824145,-12.030184674282605,2.4660853751071787e-33,3.12007141917158e-32
AT2G47910,104.96374277080994,-8.860138142310518,1.8233082407951502,-12.030187716667246,2.4659945016101656e-33,3.12007141917158e-32
AT5G19760,356.03336606218625,-11.528654671660012,0.9445769314310093,-12.029464787283452,2.487681572830643e-33,3.1454239922348893e-32
AT5G03900,247.92574306213075,-11.041837261498527,0.9041836254585578,-12.02810704618458,2.5289255378710172e-33,3.19568303340545e-32
AT1G08550,369.61450275860756,-11.57880957745277,0.9489873759971916,-12.026452357136392,2.5801090626534176e-33,3.258435432285453e-32
AT3G17210,245.21651010865668,-11.026926302284156,0.9031276121599273,-12.025679144526979,2.6043778328969055e-33,3.287143001485758e-32
AT1G35420,243.08618163594448,-11.014738309422144,0.9022711776575848,-12.023603781848873,2.670643853066243e-33,3.3687926974872767e-32
AT1G16880,1028.2868349793468,-11.585106712693722,2.002334058313351,-12.018936083403913,2.8258645116647626e-33,3.562488745513225e-32
AT5G28750,343.47726963446206,-11.479956353304663,0.941411642934205,-12.018332000785517,2.846596803429284e-33,3.5865106808557174e-32
AT5G06530,471.3741920701051,-9.886916681329886,1.8982536041992948,-12.016241653392317,2.919510882841923e-33,3.67621096502021e-32
AT5G38520,424.7382529486668,-11.764178120171426,0.965366310437722,-12.0145430644832,2.980123618771626e-33,3.7503250790439166e-32
AT3G52840,364.9948292794262,-11.561194515563356,0.9484910170218597,-12.014347416922877,2.9871849198543123e-33,3.7570000453767676e-32
AT2G19760,427.44003448958495,-10.85319027581817,0.9035659177453239,-12.01385846816176,3.004904775681914e-33,3.777064609574074e-32
AT3G16760,363.4485318851259,1.6342888579882198,0.1360434933687773,12.01295144190801,3.0380529764164988e-33,3.816487114498306e-32
AT2G33730,1093.9632618220855,2.3940575491385356,0.19935621538069148,12.00889402550119,3.190837554736477e-33,4.006065634634211e-32
AT1G55730,409.72117530544125,2.336699614468694,0.1945785224052474,12.008833585988132,3.193170192202993e-33,4.00664154222372e-32
AT2G37170,988.7310556044524,-11.413059498990387,0.9528951916482233,-12.006860488318678,3.270258331859048e-33,4.100961489353567e-32
AT5G15970,6283.909742816357,-15.27363355563439,1.2565008212083721,-12.005615480139536,3.3198485100616534e-33,4.160708147340458e-32
AT4G27700,515.3111652723813,-12.021504916038745,0.9875940408713743,-12.004607805715695,3.360531705437467e-33,4.209228376916139e-32
AT5G46290,269.27022805913936,-11.152133792439336,0.9151922127337605,-12.00444388699033,3.367196318704243e-33,4.215106820270224e-32
AT3G01370,226.48045864480352,-10.918643709575836,0.8957997127470032,-12.003373585404804,3.4110365332770955e-33,4.2674881286130827e-32
AT5G08050,481.73723812706146,-11.931584686206987,0.9803404519590996,-12.001836957637144,3.474970730970309e-33,4.3449327016886654e-32
AT1G17880,426.1414582065357,-11.767871506718143,0.9667662372050919,-12.001142162238418,3.504268339644492e-33,4.379004171241315e-32
AT3G49680,375.20006821537766,-11.597362673633054,0.9528858225767244,-11.997129000278798,3.6783570088527995e-33,4.5938639723295386e-32
AT3G10520,277.1141824849029,-11.190293724427482,0.9192278024690672,-11.99346123858818,3.844962033156911e-33,4.796332160497545e-32
AT3G63160,2116.43228783921,-13.876730432892716,1.142576058175256,-11.993489855351337,3.843633565334883e-33,4.796332160497545e-32
AT3G05090,586.1089090193243,1.7994336822847403,0.15008889378708248,11.989072857240489,4.0541742291266875e-33,5.054361468977126e-32
AT5G09460,246.56275893260576,-11.032534644376943,0.9066092141691341,-11.986319188327998,4.191186159882324e-33,5.222130028231001e-32
AT4G00240,90.01496505425754,3.010353916544798,0.2511414462009209,11.984890258262723,4.2640865885569414e-33,5.30938237481439e-32
AT5G15200,1113.656260710363,-11.695026401393342,2.0139364637405546,-11.984849589232242,4.26617974834251e-33,5.30938237481439e-32
AT1G74020,708.4049208369296,4.55603057303696,0.3801161331192919,11.984566876639125,4.280758673557379e-33,5.324427062206534e-32
AT4G12010,252.80138222499903,2.8315171349002526,0.23625737706518102,11.984399312101443,4.2894229867784674e-33,5.332101911645953e-32
AT1G52510,229.0290596635277,-10.932370870173637,0.89867505207958,-11.980637189828625,4.488603639225207e-33,5.576457548534233e-32
AT1G78550,157.84456503967812,2.296280101238864,0.19166522226773633,11.98025250387968,4.509480893124832e-33,5.59914117165517e-32
AT5G35790,421.46319894312603,-11.751638457170872,0.9675445043592815,-11.975068250944531,4.800424058779431e-33,5.956927846823158e-32
AT2G21330,2622.6680150893562,-12.675999274672373,2.076961471452095,-11.974731943348635,4.819929084177376e-33,5.977662630440631e-32
AT4G38225,222.90645818352309,-10.895514622037906,0.8961371934831053,-11.97349651031127,4.8922592706128916e-33,6.063849012462274e-32
AT4G38430,225.3108654858874,-10.910113380503589,0.89738465769354,-11.973148692739722,4.912816511167453e-33,6.085801264500076e-32
AT3G55250,251.1731839235948,-11.056813154281715,0.9096730504789066,-11.972881288053042,4.92867937980826e-33,6.101916260548952e-32
AT3G55970,10009.279368470192,8.393901164109474,0.7011192094212515,11.97172740218227,4.9977151107896587e-33,6.183804790728802e-32
AT5G25540,922.0725842818858,2.1494303707406006,0.17957078255078784,11.9697751361965,5.116710777883214e-33,6.327379591782591e-32
AT1G04420,279.80784312445184,-11.202084122605696,0.9221255501479736,-11.968943771018294,5.1682349887964614e-33,6.387400710720066e-32
AT3G57230,484.4409685836936,2.0421644158837178,0.17067100239289545,11.965401626087656,5.3935979626337885e-33,6.662074987814732e-32
AT3G01830,759.5441618771158,6.715345692929021,0.5609745568493848,11.96326817131739,5.534017061411812e-33,6.831571523674708e-32
AT1G26690,549.1690735616683,3.0370221161275226,0.253860722107952,11.963030979537022,5.5498510198527544e-33,6.847164723339396e-32
AT2G34590,254.67101721846672,-11.07471914833292,0.9121238901955817,-11.96055765609232,5.7176646553556286e-33,7.046464279135758e-32
AT4G23570,1952.208700156231,2.7357641647078568,0.22873129531492972,11.960553059696611,5.717981162855123e-33,7.046464279135758e-32
AT1G14200,1294.118165603964,3.367426190199355,0.28154360956057833,11.960422739907074,5.726962219001655e-33,7.053466544036544e-32
AT2G26340,235.63479758140116,-10.969812004430755,0.9033656042055724,-11.960260098349005,5.738190401495421e-33,7.063226768818284e-32
AT3G23250,311.707692141723,5.37916157026804,0.4496140206731572,11.956739185375213,5.986693060876734e-33,7.364872516375457e-32
AT2G41680,544.6278185090731,-12.092248320427503,0.9976455670523231,-11.955076399089105,6.107738037126999e-33,7.509462160541252e-32
AT3G52380,488.3976408498398,-11.947253393603756,0.9855408932602776,-11.954977521584128,6.1150120523863236e-33,7.514084637475401e-32
AT2G43945,239.4955941095041,-10.991279385811323,0.9060327562894743,-11.948955198996616,6.574656901910858e-33,8.07425268350121e-32
AT5G16010,238.61082820474056,-10.986232329205269,0.9056777454843173,-11.948073777639927,6.644748474716765e-33,8.155646793221535e-32
AT3G14650,333.6042998214811,-11.437298117722044,0.9436572074953368,-11.94555885644657,6.848843455486505e-33,8.401326558907456e-32
AT3G10010,378.61719594996777,2.5733082375784875,0.21551977406232356,11.939791382836125,7.340707640273729e-33,8.999522365636044e-32
AT4G21210,470.55934688461656,-11.89675858403213,0.9826616798997774,-11.938875994930303,7.421936437353684e-33,9.093892433642356e-32
AT2G44160,342.351221090254,-11.47143700022555,0.947184038146987,-11.937247287886084,7.568676238249268e-33,9.268377242268476e-32
AT5G24314,306.4208914474356,-11.322691011731072,0.9348574369068424,-11.935520053227448,7.727441759326857e-33,9.457380209282628e-32
AT5G10180,369.25596922428,-11.572655707429018,0.9558360654857546,-11.935113358921543,7.765303146587158e-33,9.498280696635012e-32
AT3G15430,704.3263482062488,2.4775397869702425,0.20758407953193697,11.935021652315399,7.773866036350853e-33,9.503317880115357e-32
AT1G54630,430.3874699909631,-10.911814137017169,0.9145512169802827,-11.933665314106177,7.901611401088137e-33,9.65396304952374e-32
AT5G44380,119.39333310784096,5.505214721517103,0.4606255907940461,11.933294175166855,7.9369285740904e-33,9.691574519853047e-32
AT1G23040,565.6514771649366,4.579076909702789,0.3836653764119615,11.93311793210432,7.953754524137565e-33,9.706576796837058e-32
