gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AT3G06060,74.22473214937621,-9.943953857704996,1.042189650859686,-9.541405299412045,1.4090974111881482e-21,1.046108046826868e-20
AT3G29034,410.08794836791446,5.312696433526609,0.5568611078961491,9.54043361655882,1.422363370177198e-21,1.0555901151599677e-20
AT1G32540,96.1959486305196,-10.318493188704531,1.081639197931535,-9.539681261955954,1.432719744753289e-21,1.062907038951078e-20
AT3G21630,839.1139993902189,2.286381753087735,0.23968632392174535,9.539058030837882,1.4413551667295993e-21,1.0689425882707443e-20
AT3G13050,235.63424209736377,1.872980795026233,0.1963618541060633,9.538414696443828,1.4503231498859587e-21,1.0752205016543579e-20
AT5G59970,90.3423864529773,-10.228200956971852,1.0723646425918814,-9.537987873463003,1.4563034364699643e-21,1.0792798535585549e-20
AT1G60990,76.98529062278719,-9.997481324256453,1.0483594872102586,-9.53631025065676,1.4800462008970299e-21,1.0964957665065625e-20
AT1G59820,695.5168675130728,1.7255317653240823,0.1809461717814319,9.53616066223486,1.4821817733392173e-21,1.0976975578720403e-20
AT4G24350,126.19114089220595,-10.709892636767286,1.1231318685141312,-9.535739245771865,1.4882144559673268e-21,1.1017837009361986e-20
AT2G02500,76.36793514176391,-9.985710710148801,1.0472518087990987,-9.535157281417908,1.4965853776409123e-21,1.1075975063807665e-20
AT2G27600,1310.05852361245,1.3454274886605038,0.141102351150745,9.535117435592074,1.4971602172356387e-21,1.1076395364953354e-20
AT3G48500,122.9732764799855,-10.672664261766894,1.119455244087702,-9.533801657666594,1.5162656117708923e-21,1.1213862001132289e-20
AT1G55340,72.45011034468573,-9.910392569494185,1.0395068941740608,-9.533743955944109,1.5171089521707509e-21,1.1216219400540397e-20
AT1G65980,2573.5961087085584,2.2020148767105856,0.23105607157697017,9.530218624776726,1.5695234302080642e-21,1.1599716716653516e-20
AT3G58120,231.06318975315475,-11.581859826034913,1.2156335015252961,-9.527427313826712,1.6122919589490018e-21,1.1911684303486043e-20
AT4G28360,90.68579625510472,-10.233557900332917,1.0741711540146317,-9.526934196739305,1.619966444825803e-21,1.1964249587848184e-20
AT5G15310,75.02455876921805,-9.960149133199735,1.045478463967997,-9.526881209391055,1.620793245457764e-21,1.1966222507297117e-20
AT2G03510,896.3603610416783,2.594871054087848,0.2723988268057706,9.525999375680414,1.6346145942027331e-21,1.2064098943268428e-20
AT4G23940,127.1397508732292,-10.720617189762713,1.125699137642007,-9.523519056982762,1.6741179882328915e-21,1.2351386027055711e-20
AT2G23610,92.00858688478515,-10.253691101078813,1.0767122371981304,-9.523149033544408,1.6800916584463893e-21,1.2391183080111159e-20
AT4G25890,112.55200352170489,-10.544873787981128,1.1073795807147377,-9.522366107902345,1.692800837117833e-21,1.2480611964971168e-20
AT3G11660,2521.278432495234,2.903402811636677,0.3049713280618153,9.520248444628145,1.7276552404328574e-21,1.2733194310822104e-20
AT4G22010,122.38532746758933,-10.665316610922778,1.1206119783974624,-9.517403719148867,1.7755960634528706e-21,1.308201910154577e-20
AT2G45270,74.2605890554464,-9.945655638151866,1.0450184378815153,-9.517205895729381,1.7789784105653143e-21,1.3102424180605233e-20
AT2G26390,31.116391993128282,5.426243410757426,0.5701668276979026,9.516939862437013,1.7835370488298597e-21,1.313147577170497e-20
AT2G32010,88.29587671217982,-10.194746931914676,1.0712297363580796,-9.516863270220947,1.7848516431091903e-21,1.3136630974636006e-20
AT4G34900,102.58885263853695,-10.411412200102825,1.094031794357108,-9.516553589944742,1.790176636155412e-21,1.3171289283427002e-20
AT3G20790,73.84912006251686,-9.937439178301455,1.0443058818871152,-9.51583185603052,1.802648021224356e-21,1.3258485497694514e-20
AT1G04680,194.61992758568562,-11.334356599923884,1.1911801798748065,-9.515232700660894,1.813066544818768e-21,1.3330528127500028e-20
AT3G61820,138.1320396766269,-10.840224389399083,1.139617910292247,-9.512156918119322,1.867495472667352e-21,1.3725995428360487e-20
AT4G35950,69.14825554685945,-9.84233941536912,1.0348338968446318,-9.511033070505258,1.88778365992987e-21,1.3870344478680603e-20
AT1G72500,105.59983135096114,-10.45288505574261,1.0991821514546383,-9.509693222282992,1.9122562824178306e-21,1.4045328606793418e-20
AT3G29240,11671.987792187734,3.877004481189666,0.4076990116763066,9.50947726178895,1.9162301119612915e-21,1.4069682700496005e-20
AT1G15300,34.058627894546625,3.206349692811754,0.3372126177914226,9.508391808740058,1.93632729079085e-21,1.421236313230318e-20
AT2G27060,68.32999815718595,-9.825531454427948,1.0334020435614064,-9.507946607659383,1.944630368550745e-21,1.4268408342478887e-20
AT2G31305,165.677447868542,2.6032435507314915,0.27389025295996966,9.504695850246149,2.006334526338671e-21,1.4716102403995584e-20
AT5G46030,417.52938909390997,0.8011412463240125,0.08428983198773882,9.504601295688312,2.0081580033170787e-21,1.472442601814899e-20
AT1G14380,72.57758125406508,-9.911586501470085,1.0428801082553265,-9.504051734241582,2.0187887537376048e-21,1.4797299397896374e-20
AT1G30100,24.879120748454092,5.227302333196836,0.5500593705856224,9.50316022728887,2.0361526512734615e-21,1.4919458477339918e-20
AT2G01590,144.48945448903638,-10.904979879848378,1.1479134409378002,-9.499827679462868,2.1023791300381627e-21,1.5399440965860213e-20
AT2G02010,167.72648543558313,4.782222093465985,0.5034370276853886,9.499146527725262,2.1161754174516595e-21,1.5495187191963676e-20
AT1G09240,408.5691172641281,4.338962738189331,0.45679853282467275,9.49863545173579,2.1265857055925982e-21,1.5566083180854278e-20
AT2G29720,773.3607403288057,3.9353090799086696,0.41434644160244044,9.497629724269585,2.147219890402166e-21,1.571174143623844e-20
AT3G46550,79.54198330364231,-10.043840723705001,1.0577315761956028,-9.495642325277077,2.1885788522370774e-21,1.600889648979848e-20
AT2G43940,204.55637642280462,2.3216286237873462,0.24451982027831387,9.494643915347456,2.2096527779863668e-21,1.6157519167621924e-20
AT2G17730,540.8959675169896,2.943802570705427,0.3100855870578478,9.493516285735165,2.2336956744202753e-21,1.6327742637531593e-20
AT1G08040,69.40353780326117,-9.847171839271565,1.037291404421522,-9.493158621865906,2.2413755736280466e-21,1.637828131911868e-20
AT2G25840,102.58937770631617,-10.411221730586366,1.0967504759679496,-9.492789799245653,2.2493224343247176e-21,1.643073555459405e-20
AT4G22840,154.903228771725,2.2044515337887014,0.23223010465156405,9.492531285279489,2.2549091311476558e-21,1.6465919444353835e-20
AT1G78020,289.36004633618546,-11.906422523849471,1.2544296644782686,-9.491502681261517,2.2772743916220093e-21,1.6623558814363326e-20
AT3G28910,84.12860114476061,-10.124714430170105,1.0668936256405679,-9.489900573818856,2.3125473404901526e-21,1.6875281463146743e-20
AT3G56370,101.15400254172735,-10.3909901176478,1.0950960533126974,-9.488656347737491,2.340313339257661e-21,1.7072070797225537e-20
AT5G36970,61.30637508550355,9.322476832866057,0.9825212632512123,9.488320692437243,2.3478600988837343e-21,1.7121281300898062e-20
AT3G50790,99.18772430346915,-10.362576931104073,1.0921778982976678,-9.487993620138065,2.3552370383912502e-21,1.7169220292479824e-20
AT4G16390,96.39813952186465,-10.32168169382776,1.087958473569691,-9.487201896558956,2.3731889992429006e-21,1.7294190181599336e-20
AT5G01450,263.06007409617104,1.8620314082763434,0.19632813804311036,9.484281911070092,2.440576269055233e-21,1.77731475506369e-20
AT5G15390,65.39864055239103,-9.761553962757697,1.0292335465029459,-9.484294401328821,2.4402840266172793e-21,1.77731475506369e-20
AT5G12010,785.400399462623,2.5923168914143875,0.27335813017410343,9.483225868436126,2.4654107828260117e-21,1.7947888303576084e-20
AT1G15180,96.55848491671041,-10.323449130758352,1.0886525286465765,-9.482776973468813,2.4760428222299664e-21,1.8019153023178665e-20
AT1G52280,85.31835690810146,-10.145181673876726,1.0700577650401208,-9.48096636025658,2.5193894179573864e-21,1.8328365139621258e-20
AT5G43870,82.82700892399501,-10.102017394887522,1.0655296827252743,-9.480747048782241,2.5246905031355173e-21,1.8360682873313092e-20
AT5G59420,2587.800505838538,2.498098158285342,0.2635499019538426,9.478653339521454,2.575857319536014e-21,1.872642140394407e-20
AT5G48545,79.43114728787053,-10.042239172909664,1.0596662858663117,-9.476794068898593,2.6221539582507125e-21,1.9056517260828854e-20
AT2G02730,181.73814047215342,2.02527604824582,0.21374734382179056,9.475093407169407,2.665221467424276e-21,1.9360327746064893e-20
AT5G38290,64.84328486533991,-9.749436642681772,1.0289564742431836,-9.475071965364387,2.6657689015675156e-21,1.9360327746064893e-20
AT4G20960,86.30283315192882,-10.162164900579961,1.0725243289483568,-9.47499709451279,2.6676813136595946e-21,1.9367638087387365e-20
AT3G16570,186.08934416377292,-11.269649107624996,1.1894773870267832,-9.474454269193467,2.681587247034795e-21,1.9461988095332976e-20
AT5G40720,526.7559675633504,3.4245739541086677,0.36146666825275453,9.474107171934438,2.6905166381364224e-21,1.9520168388189635e-20
AT5G46580,195.18765148100246,-11.338682475263262,1.1971306599453104,-9.471549643362453,2.7572244559077566e-21,1.9997359596934784e-20
AT2G31840,106.3961242352916,-10.463827766299644,1.1048341123903558,-9.470949212149783,2.773121081776767e-21,2.0105833112739592e-20
AT5G38340,47.27107489372679,2.9498696857428746,0.3114672564279511,9.470882170965028,2.774901637372328e-21,2.011192268090093e-20
AT1G76150,1246.1011381966848,2.808086850921966,0.29651845061614557,9.470192647664753,2.7932805353469608e-21,2.023826876525021e-20
AT4G23290,774.9199769612108,-11.269878349410227,1.1902036240563423,-9.468865765171564,2.828987387599511e-21,2.0490033649818818e-20
AT2G30490,1966.301085073126,2.607480363431105,0.2753775468706985,9.468747154812256,2.8322011306404368e-21,2.0506363824660745e-20
AT4G38690,194.95040371228205,-11.33673614818116,1.1976120822492973,-9.46611704759111,2.904398994915712e-21,2.102198879833881e-20
AT5G64580,165.92511176589298,-11.104490587475945,1.1731049670662372,-9.465896828692697,2.9105260784550655e-21,2.1059207473247972e-20
AT1G01300,127.28507582279563,-10.72218335411171,1.1327914335560727,-9.465275810263238,2.9278734381832785e-21,2.1177558180580744e-20
AT5G13770,245.89733425139497,-11.67162683299018,1.2336779038248942,-9.460838033009649,3.0548495207246877e-21,2.2088514576467552e-20
AT1G69410,3251.487456508687,3.1081244529695637,0.328552439853058,9.460055917891353,3.0777857111052725e-21,2.2246834445281212e-20
AT1G67470,218.2250989056515,2.558606290916097,0.27047665104898894,9.459619826676574,3.0906483405797973e-21,2.2332258252766694e-20
AT2G03620,242.5721047699376,1.965164762140406,0.20776720052176675,9.458493723770058,3.1241095102863022e-21,2.2566413999807917e-20
AT1G26650,68.20420094477784,-9.822521230118072,1.0386649944110444,-9.456871352141553,3.1729478108593307e-21,2.2911447870308462e-20
AT4G37520,4666.773738293873,5.207946066641528,0.5507368373062936,9.456324171294021,3.1895893208478785e-21,2.3023838375775993e-20
AT1G74940,105.03881454080263,-10.445159057203226,1.1047460487046263,-9.45480553603313,3.236229520447066e-21,2.3352623481835544e-20
AT5G40870,62.086046699689746,-9.686527098257931,1.0247545361290873,-9.45253400375066,3.3072546078674677e-21,2.3857088654120894e-20
AT1G63680,88.6806776469292,-10.201373955536392,1.07933934272748,-9.451498293166651,3.3401483575034726e-21,2.4086243518307504e-20
AT3G04670,446.9711449592761,2.5053524572679655,0.26513978192575566,9.449175974541284,3.41508519311353e-21,2.4618319795671067e-20
AT1G07440,70.38326129755772,-9.867324181622088,1.0444273445966863,-9.44759272406108,3.4671246081767145e-21,2.4985032439307828e-20
AT1G06550,87.33012302366089,-10.17901813870395,1.0777004401795371,-9.44512756903783,3.549716592003229e-21,2.557159381860547e-20
AT3G02110,66.55176888443422,-9.786398497532844,1.0362702386466103,-9.443867181126494,3.592693186088753e-21,2.5872473227269663e-20
AT5G16000,86.63630904619096,-10.166863537503142,1.0766201568007636,-9.443315242875016,3.611674786823797e-21,2.600041030878101e-20
AT3G07090,803.9297783777027,2.672778195489919,0.2830529892858411,9.442677861249553,3.6337183016588346e-21,2.6150296535768274e-20
AT4G27720,141.79189910107868,-10.877623620712276,1.1521067474265902,-9.44150673972628,3.674568390209742e-21,2.643537912216504e-20
AT4G35300,156.83628824493502,-11.023258630535008,1.1676735147832915,-9.440360247085687,3.714999325536686e-21,2.6717255492532754e-20
AT2G03450,162.38714884020288,2.845995211392057,0.3014877711271181,9.439836318243511,3.733621804801424e-21,2.684215460943485e-20
AT4G20760,71.33602965237137,-9.88739706394105,1.0475938842229482,-9.43819662642935,3.792501588009109e-21,2.72562946061253e-20
AT1G77920,469.52763572829207,2.7682048278434284,0.29335362758955374,9.436409055478146,3.857738311682483e-21,2.7715827567904294e-20
AT5G55540,61.841527265979074,-9.68090584461359,1.0260680616351379,-9.43495485980349,3.9116263915577736e-21,2.8093545138695586e-20
AT1G27200,118.69473162900469,-10.621407874084179,1.1257781149967026,-9.434725842148111,3.920180685631358e-21,2.8145528287267985e-20
AT2G32500,97.22558574618074,-10.33374614462179,1.0953116450798233,-9.434525955276131,3.927662004605333e-21,2.8189775535571206e-20
AT3G55005,62.496783371985494,-9.696267152624351,1.0277580086543388,-9.434387346997998,3.932858092696798e-21,2.821759693958062e-20
AT1G13170,73.07801006859424,-9.922142870636776,1.0517951113005195,-9.433532029225999,3.9650726476703814e-21,2.84391876148408e-20
AT3G15260,531.2987379850396,1.8674977613062635,0.19799121457698055,9.432225390890594,4.014790255981587e-21,2.8786126915876026e-20
AT4G09730,103.33223621320761,-10.421653359208365,1.1052691141602538,-9.429064130798938,4.137641303468196e-21,2.9657026050772204e-20
AT5G19460,74.10830840814766,-9.94220350462943,1.054444917694873,-9.428850514414854,4.146075582182311e-21,2.970752078506702e-20
AT1G52410,119.39761280757092,-10.629669177819624,1.1274978128755688,-9.42766279138913,4.193281868117935e-21,3.0035698365906053e-20
AT1G67900,365.7618811556584,-12.244200777991994,1.2987707975788334,-9.42753009292911,4.198588898262137e-21,3.006364006488371e-20
AT4G11470,39.64999830339497,4.111208826200155,0.4361649364725362,9.425812307264694,4.2678911572186595e-21,3.0549642059756333e-20
AT4G32915,85.71130493031025,-10.152259452633976,1.0773953996228012,-9.422965288498824,4.3852510889441535e-21,3.137920131616966e-20
AT4G21215,156.8700192471276,-11.023569034448434,1.1700248617610067,-9.421653671407322,4.440387191549094e-21,3.1763104229679216e-20
AT5G49970,167.7907876874318,-8.021592012018436,0.8515807695729108,-9.41964907925465,4.525981154071216e-21,3.2364549516788183e-20
AT3G60810,70.66519376091586,-9.873357942385768,1.048279397287247,-9.418632063108547,4.5700286200185116e-21,3.2668599774194513e-20
AT4G01920,102.14323511283257,2.8376542281201487,0.3012898523482982,9.418353144000859,4.582182651781943e-21,3.274453451796448e-20
AT1G60230,65.7329291085337,-9.769808347870228,1.0374621001425657,-9.417026748762854,4.6404198899209505e-21,3.314962167270292e-20
AT2G28310,60.20207299470666,-9.641731750607269,1.0242576645250876,-9.413385014871041,4.804106395309242e-21,3.430748124185267e-20
AT1G53000,67.71541104959941,-9.812051814723564,1.0423943710030872,-9.412993860741507,4.822023841025576e-21,3.442393714356188e-20
AT3G22104,74.31972324818933,-9.946538864561507,1.0567323422611261,-9.412543239926356,4.8427471974230575e-21,3.456033972900614e-20
AT2G15960,449.90232865888504,-12.542791041835853,1.3325962709183872,-9.41229636879572,4.854137743491137e-21,3.4630069767628965e-20
AT1G62740,734.0067653694192,1.5472724691461848,0.16442501457392242,9.410201198130714,4.9518810575821524e-21,3.531560003074183e-20
AT2G02870,657.544156166753,2.8962610358548937,0.3077964175329063,9.409664540833248,4.977228625333869e-21,3.5472708412754485e-20
AT4G14680,97.9002252767723,-10.343283994895083,1.0992189538173518,-9.409666708325101,4.977125992008541e-21,3.5472708412754485e-20
AT2G35155,64.6750088461749,-9.745558090597514,1.035819469869552,-9.40854885825311,5.030336334269173e-21,3.583926063412502e-20
AT1G30690,127.80990278385174,-10.72783614349734,1.1403000490164923,-9.407906412658747,5.061171332193856e-21,3.6046936793350046e-20
AT2G36780,109.19000190988858,5.038571507342681,0.5355959046972444,9.407412310575504,5.0850135060037396e-21,3.620468657071794e-20
AT2G37500,68.25336203280564,-9.823665396293155,1.0442999532898036,-9.406938461833859,5.107982722970161e-21,3.63561180425516e-20
AT3G56800,5296.328837853097,2.7622610300396047,0.2936833099766908,9.405577151315958,5.174542952490448e-21,3.681760494748694e-20
AT4G15920,134.0806551754408,-10.796974695459477,1.1479733328873367,-9.405248698855535,5.190730409424782e-21,3.692049463869304e-20
AT5G17520,93.98084588003584,-10.284681172504108,1.0937745334219844,-9.402926159130294,5.306632566568366e-21,3.773232820279289e-20
AT4G28780,85.73122383763032,-10.152318359752234,1.080119791667188,-9.399252229312374,5.49522110725504e-21,3.906028008451463e-20
AT5G17670,111.33292384647177,-10.529030523722408,1.1203496858479847,-9.39798587594824,5.561749099220705e-21,3.95200257528873e-20
AT3G19515,60.71523280471886,-9.655166968069505,1.0275193364897472,-9.396579339376594,5.636575662316353e-21,4.003841336743719e-20
AT4G21610,101.51708471866472,2.9703574701827846,0.3161332942155225,9.39590205945773,5.6729606770187195e-21,4.0283484634784874e-20
AT1G29530,79.4195581492377,-10.041824158503209,1.0687846821586968,-9.395553965295475,5.6917513634593334e-21,4.0403497975472776e-20
AT2G27040,65.92232798474213,-9.773716123200003,1.0402830906520697,-9.395246554544732,5.7083970721426925e-21,4.050821035495616e-20
AT3G07870,240.9565730295695,2.0574405964060856,0.21911061426460526,9.389963162265849,6.0021245524135016e-21,4.257844228770839e-20
AT3G51540,125.08818878145686,5.788500088004473,0.6167570670406388,9.385381047645234,6.268935046129208e-21,4.445641798384365e-20
AT5G08720,101.59699234714863,-10.396969621363672,1.1078100085412952,-9.385155885217037,6.2823441042341704e-21,4.4536737165991645e-20
AT5G60400,66.69887140546682,-9.790160214676007,1.043668953323296,-9.380522610643686,6.5646528018104575e-21,4.6522652156284187e-20
AT5G62180,124.47755488358861,3.2510654218689643,0.34660511070736916,9.379738848149199,6.613633305309354e-21,4.685423913214688e-20
AT4G10030,79.65761226937693,-10.04577790073348,1.0710230297714152,-9.379609608280335,6.621744670549888e-21,4.6896165220611845e-20
AT4G11100,83.85303087887476,-10.120066721225765,1.0791565769878337,-9.37775568163901,6.7391896395394035e-21,4.771212373609006e-20
AT4G02280,1078.072171758084,4.129502746711754,0.44038880076882664,9.376947686913262,6.791017917751237e-21,4.806314270090672e-20
AT4G17070,428.4039021984302,2.9773259680247293,0.31752528625771326,9.376657850197923,6.809705201127173e-21,4.8179452979913995e-20
AT3G47560,83.86272846353377,-10.119967565417566,1.0794131056638032,-9.3754351437062855,6.889100876065704e-21,4.872506312641774e-20
AT1G11350,93.21956225863813,-10.272912602763622,1.0958508649758394,-9.374371030852005,6.958942991661506e-21,4.9202764584892416e-20
AT4G31410,231.73280444685582,1.3847431216836636,0.14774058464833817,9.372801149932634,7.063261228036178e-21,4.992383084847653e-20
AT2G18328,95.54459949386955,-10.308065702751579,1.0998397059469722,-9.37233457476991,7.094562103574306e-21,5.0128497136986865e-20
AT4G12320,328.69739346751385,-12.09017600041467,1.2899915153984363,-9.372291101217368,7.097485567318792e-21,5.013258636103174e-20
AT4G22830,66.06449688133488,-9.776676102049272,1.0432807579155323,-9.37108829801769,7.178844591161388e-21,5.0690513937787856e-20
AT2G04350,1825.548256126136,2.0507005036460217,0.2188486752973661,9.37040400568832,7.225541851703883e-21,5.100340387298802e-20
AT4G33100,53.71121422588897,2.4862562285530605,0.26535109417417657,9.369685232656629,7.274915642995046e-21,5.133497404715415e-20
AT1G09160,84.34887892796688,-10.128410284984671,1.0810160200809755,-9.3693433740473,7.29851545702852e-21,5.148451302762348e-20
AT5G61380,226.13173601065523,-26.023527716192266,2.777905790770644,-9.368038254808074,7.389311197930852e-21,5.2107804328152885e-20
AT1G02310,86.86457872282492,7.216006128182311,0.7703578402312911,9.367083388176836,7.456446997166395e-21,5.256389490485154e-20
AT2G42320,138.1792821332843,-10.840282436511576,1.1578752083903563,-9.362220002604092,7.807861050528055e-21,5.502303135179312e-20
AT4G04470,244.8914471547577,1.5879448936371476,0.16962155508687185,9.361692815655887,7.8469243208471e-21,5.528009519078478e-20
AT1G66680,570.497513608856,2.3107570253161054,0.2468342923207811,9.361572104061983,7.855895915137844e-21,5.532506935492828e-20
AT5G02710,74.35101657120904,-9.947263716129424,1.062580748876527,-9.361419098404262,7.867282266157132e-21,5.538701420240554e-20
AT5G59820,3181.744616669285,4.616664603312778,0.4931647389600041,9.361303107453494,7.875924937321172e-21,5.542960865202895e-20
AT1G49730,88.20454133988808,-10.191081482841776,1.0888301586837987,-9.35966128561407,7.999271546849644e-21,5.627917898755914e-20
AT3G09580,68.76806596233105,-9.834354230532428,1.050895008564373,-9.358074926977848,8.120265405319596e-21,5.711164297076917e-20
AT4G12880,119.23533554793651,-10.627826071444357,1.1356893850684548,-9.358039452665796,8.122991668769952e-21,5.711203053928654e-20
AT2G18910,60.58523584240603,-9.651379005543562,1.031539618944983,-9.356285331449122,8.258933989277338e-21,5.804874017907257e-20
AT4G21445,67.53649570062973,-9.808279014308608,1.0485420999976276,-9.354206201478034,8.422980342834309e-21,5.918230125210002e-20
AT3G63170,65.97526731734344,-9.774625106391403,1.0450687817362236,-9.353092616691068,8.512164711451498e-21,5.978928833624983e-20
AT1G10417,51.120118595623026,3.4772575702817416,0.37194923833066273,9.348742279693717,8.869612216870771e-21,6.22795332705793e-20
AT1G79560,114.77022726436442,-10.573003090355593,1.130985176314893,-9.348489539717733,8.890828989590695e-21,6.240801530743226e-20
AT2G19860,80.11271089022986,-10.054894078443304,1.0757435454311928,-9.346924851325022,9.023301638303854e-21,6.33171028318263e-20
AT1G78190,83.00943993687686,3.443652225893136,0.36844663874448313,9.346406952246078,9.067577513093955e-21,6.360691430691006e-20
AT3G61530,114.48426754446703,1.8530839848431815,0.19827163108490908,9.346188230274885,9.086340807694262e-21,6.371762965211906e-20
AT3G06130,63.23576443879012,-9.712389054767463,1.0395137213448227,-9.343204284213305,9.346189669685124e-21,6.551832174673365e-20
AT1G59840,74.80170113660257,-9.955782389761932,1.0656061560969896,-9.342834904620966,9.378862964169541e-21,6.572581744900326e-20
AT3G05100,65.77247458029991,-9.76917893990886,1.045791147558304,-9.341424396943673,9.504671254200851e-21,6.658564091941952e-20
AT2G28940,474.758046367847,2.649003629139249,0.2835833356084406,9.341182278767173,9.526433844331268e-21,6.671624042766028e-20
AT5G17840,74.27830236192564,-9.945752994748432,1.0647909250769187,-9.340568895278636,9.5817881054209e-21,6.708192910347226e-20
AT5G10400,95.72298872461991,-10.3113629366723,1.103986595888985,-9.340116062160227,9.622857612001878e-21,6.734740379777811e-20
AT1G48240,71.37218146214889,-9.887314638441673,1.05859450734079,-9.340039618454849,9.629807794397983e-21,6.737399229451024e-20
AT2G29310,107.47475484465645,-10.478209233088844,1.1219642293713075,-9.339165152315335,9.709667409662513e-21,6.791050012626568e-20
AT4G01995,63.431946292539294,-9.71826742936935,1.0406169206324047,-9.33894811499255,9.729589325424438e-21,6.802758318080443e-20
AT2G34170,74.04836017967884,-9.941262526725964,1.0645027611952167,-9.338879042045866,9.735938025435969e-21,6.804971916372881e-20
AT4G25840,197.91463543327762,1.8433089629977528,0.19739431960831144,9.338206725783303,9.797947004994131e-21,6.846075323979723e-20
AT1G14370,805.4516646587736,3.4782363671921948,0.372481898582213,9.33800106912978,9.816992990049127e-21,6.857142343033009e-20
AT4G15950,23.05843394133773,-5.397968173157171,0.5780764754472649,-9.33780979234745,9.834740106285538e-21,6.867295173497422e-20
AT5G27420,3207.7739008979265,5.061537002912847,0.542101932162386,9.336873201545185,9.922098299735476e-21,6.926032770050415e-20
AT1G19910,2498.848418267735,1.6070510182898194,0.1721776801318932,9.33367796022557,1.022594089140683e-20,7.135797721905008e-20
AT5G57270,68.84513735732442,-9.836426598587728,1.054109800835922,-9.331500941161273,1.0438210289571922e-20,7.281545650940856e-20
AT1G62560,149.28994603926307,-10.952019404328448,1.1738643736441692,-9.329884823345282,1.0598601676724264e-20,7.391020954013094e-20
AT2G37640,111.51174099207053,-10.531521822489786,1.1290618560279504,-9.327674800333591,1.0821886824970901e-20,7.544270042540033e-20
AT1G56230,58.85886882185449,-9.609779297942717,1.0303810806927267,-9.326432208442771,1.0949465984170252e-20,7.630721388772626e-20
AT3G53560,94.93876261333146,-10.299468063310066,1.1044366598669246,-9.325539831818935,1.1042004395651981e-20,7.692704333119421e-20
AT2G38550,123.07442479254925,-10.673664502796209,1.1446108591300448,-9.325146985682688,1.1082986850838267e-20,7.718740777126156e-20
AT4G34260,126.97276434223919,-10.71826436118543,1.1495431133988216,-9.323934210257708,1.1210457184261686e-20,7.804975091393653e-20
AT2G04270,93.3242476298392,-10.274666269718406,1.102204270676337,-9.321925656678541,1.1424765053169456e-20,7.951591849017453e-20
AT2G44640,75.68314576557789,-9.972762664285378,1.070054614211601,-9.319863240469413,1.1649035432036154e-20,8.105044795716401e-20
AT4G28210,67.97331537587216,-9.81785594237286,1.0537397167436555,-9.31715468855319,1.1950192310759988e-20,8.311875790382541e-20
AT1G64640,72.55714760009434,-9.910930354556234,1.063804063493154,-9.316499809196314,1.2024154787425585e-20,8.3606001141446e-20
AT2G32090,90.43951682701466,-9.02036851739534,0.9683492823928397,-9.315201323953643,1.2172147661524681e-20,8.460750622596203e-20
AT1G45230,101.22780830802972,-10.391894553778593,1.1156281292132357,-9.314837338412374,1.221395460215843e-20,8.487051132556042e-20
AT1G76660,73.30343054974422,-9.92642375312897,1.0658589815578607,-9.313074172927172,1.2418488058521e-20,8.626370798545728e-20
AT1G72480,60.918786811238014,-9.659459021595072,1.0373742480434291,-9.311450558767566,1.2609826624814238e-20,8.756437254470711e-20
AT5G20130,75.12105089125774,-9.962067205665257,1.0699036166398082,-9.311181914640699,1.2641765473765261e-20,8.775765830992697e-20
AT5G50740,91.76159862561532,-10.250249412299459,1.1009429749593214,-9.310427193268747,1.2731922264275746e-20,8.835482957886392e-20
AT2G04360,96.63737291902079,-10.325021911596691,1.1090066860502652,-9.310152987778032,1.2764835260317686e-20,8.852576798600468e-20
AT4G20320,893.0183962616978,4.489023279823338,0.48216300370974413,9.310177772423353,1.2761856893977608e-20,8.852576798600468e-20
AT1G62330,59.91130267973561,-9.63576565542088,1.0353691941642718,-9.306598756976411,1.3199140957839765e-20,9.150805214642414e-20
AT3G60190,2130.256550332425,2.394302109676867,0.2573340737111754,9.30425604020152,1.3493363641696361e-20,9.351753906745864e-20
AT1G13250,58.48188356558958,-9.600737412760429,1.0319006112796822,-9.303936161889029,1.3534037240638173e-20,9.376903766755826e-20
AT3G54920,144.17962044333092,-10.901557535307766,1.1717687153446958,-9.303506223155042,1.3588896428719363e-20,9.408814590105205e-20
AT5G09890,706.908367873285,1.9184754573274798,0.20620934947642983,9.303532852407187,1.3585492219249806e-20,9.408814590105205e-20
AT3G12830,764.7458467086205,4.137502665778239,0.44479938988783513,9.301952205513572,1.3789025475867528e-20,9.544291152461108e-20
AT4G22990,65.45305386152995,-9.762615218757837,1.0497889334478383,-9.299598145595159,1.4097749382794025e-20,9.75482134477408e-20
AT1G17240,26.742406722034563,2.9542547334195,0.3177235872259043,9.298191422341578,1.4285486676559182e-20,9.881526710822125e-20
AT3G27110,754.1014544747343,1.980126214738103,0.21301272325706672,9.295811933019884,1.4608689981390574e-20,1.010182407801138e-19
AT3G53750,78.99358795683459,-10.034309242936429,1.0796626050584939,-9.293930526002418,1.4869348845586897e-20,1.0278743862511913e-19
AT4G18670,74.5952523254468,-9.951053949840395,1.0712116137428638,-9.289531426074577,1.5496904338228048e-20,1.0709092167280346e-19
AT1G49580,66.07432173880596,-9.77706295640568,1.0525381577546908,-9.289034211607525,1.5569461523394853e-20,1.0755756278891934e-19
AT4G09510,61.14375101192978,-9.665365092845583,1.0408190860957138,-9.286306546416228,1.5973519146360548e-20,1.1031324705049576e-19
